text,label
"هیچ زویی ای نبودن که با هم سیگار بکشن. هیچ لیلو ای دیگه آب بازی نمیکردن،هیچ لیری ای دیگه صبح ها با هم ورزش نمیکردن،هیچ...هیچ وان دایرکشنی دیگه نبود. لیوان خالی رو روی میز میذاره و به سمت اتاق خوابش میره. لباساش و در میاره و با یه باکسر به خواب میره. /
#HappyBirthdayNiallHoran",HATE
رنج شون از فرهیخته بودن یا متفاوت بودن؟,OTHER
تو همون ام المصائبی یهو جوجه شدی ,SURPRISE
زیر پست تسلیت طرف در مورد سانحه مرگبار سنندج، طرف نوشته: «باز اعتراضات زیاد شد، جمهوری اسلامی یه عده رو کشت»! این حجم از بیاعتمادی و خشم نسبت به حاکمیت واقعا ترسناکه.,FEAR
نه عامو همشون از ترس بنده اومدن خونه‌ی شما قایم شدن ,FEAR
@username @username @username هر موشک یک میلیون دلار تمام میشه تو حمله انتقام سخت تون 4 تاش عمل نکرد و تو ایران خورد . یعنی 4 میلون دلارش تو سر خودمون خورد .,ANGRY
@username تو این قرنطینه حالا چطوری میخواهی اقدام کنی؟,FEAR
بگو استاد ریدم تو مخت این چه وضعه نمره دادنیه,HATE
 چرا اخه؟ ,SURPRISE
 ⁦ ⁩ ریدم تو ننش و کلش,SAD
ترسو تر از این حرفام ,FEAR
یه وقتایی به یه سری محبت می کنی ،چون دوستشون داری ،دوست داری لباشون بخنده شاد باشن،محبت کردنت هم آدم به آدم فرق می کنه. هر کی یه مدلی . تهش که میگذره و برمیگردی به عقب میبینی تنهاتر از همیشه با محبتهای یک طرفه ات موندی و آدمها خیلی سرشون گرم دوست داشتنی های خودشونه. دلگیره.خیلی,SAD
اوه اوه خطرناک شد ,FEAR
" #Save_Hossein_Osmani
#گیانی_حوسێن_عووسمانی_بپارێزن
#نه #به #اعدام 
قرار است تا پس فردا #حسین_عثمانی  زندانی سیاسی  محبوس در…",ANGRY
خداییش این مدل عقد و ازدواج بهتره یا صم و بکم بشینیم : آخوندی بزاریم بگیم وکیل ما شو بگه و فلان عمل (نکاح) معنیشو میدونید دیگه سنت عربهاست(پیامبرشون) ما : بلهههه ای کوفت بله ,ANGRY
 رضایت خدا در کنار رضایت بنده خدا =) www.link.com,HAPPY
راست میگه خب بنده خدا آخه جملات پر فیضی هم چون دانشگاهی که دانشگاه نباشد دانشگاه نیست  رو شما فقط در نظر بگیر اصلا درک فلسفی و عمقی این جمله چند ساله منو در حیرت و بهت فرو برده????,SURPRISE
یادش گرامی و روحش شاد.,SAD
اعصابم از دست خودم خورده حتی جزوه های خودمو هم نمیتونم بخونم تو امتحانات هم استاد همیشه بهم میرینه که بد مینویسم یعنی در حال حاضر مهم ترین کار زندگیم همین درس خوندنه که اونم بلد نیستم واقعا استرس مضاعف میده,ANGRY
"در اولین ساعتهای این هفته معاملاتی #سهام های #اروپا یی ٪۰.۸- افت کردند... و شاخصهای #سهام #آسیا یی نیز اوضاع بدی داشتند...
#فارکس #اقتصاد_اروپا www.link.com",FEAR
بریم یک سیگاری بکشیم شاید حال داد.,HAPPY
حالا جدای تو که همه جا استثنا پیدا میشه کلی دختر خوشگل هست که نگوووو تازه متوجه شدم(*-*),OTHER
تسلیت تسلیت تسلیت بدترین کابوس مهاجرت است و واقعا برایتان صبر و آرامش آرزومندم. حرف دیگری نمی شود زد.,SAD
"دلم کمی که نه بیش ازآن آه دارد؛نه برای خودم برای آه آن ناخدایی که دیگرشغلی بلدنیست وسفره اش خالیست
#ترال_صید_تخریب_گر 
#شیلات_درخدمت_چین",OTHER
"@username اسممو 😐😅
یه طوطی داشتم اون تو خونمون فقط اسم منو یاد گرفته بود
اونم همراه مامانم هی صدام میکرد😁",HAPPY
@username اقا کلا الان هرکی تو ایران داره زندگی میکنه میدون یارفتع یا توشه یا میخواد بره😭🤦‍♂️,SAD
ستاره تیم ملی در هتل اینترکونتینانتال قرنطینه شد www.link.com,FEAR
همچی تو صحبت کردن انسانه وقتی خوب صحبت کنی میتونی روزاعه دیگرانم خوب کنی  ,HAPPY
من از این جوراب کوتاها بدم میاد  ,HATE
روس‌ها دوان دوان می‌آیند: بعد از کاسپین، نوبت واگذاری پایگاه در خلیج فارس! ,ANGRY
درحالی که همه بر #تحول_مجلس اذعان دارند؛روحانی به دنبال مجلس اول است.ما که اون موقع دراین دنیا نبودیم اما تاریخ خوانده ایم،اگرمجلس اول خوب بود بازهم امثال ایشان تغییرش دادند. راستی کشور آزمایشگاه شماست که هوس عقبگرد ۴۰ساله دارید؟,HATE
"وزارت محترم علوم رییس دانشگاه آزاد با سلام، 
قبل از شیوع کرونا دانشگاه به کیر ما بود الان نیز کلاس های مجازی به کیر ماست در آینده نیز بعد از شروع به کار دانشگاه، مجدداً کلاس ها به کیر ماست و صرفاً تاریخ پیشنهادی جنابعالی برای بازگشایی نیز به کیر اینجانب میباشد 
و من الله توفیق",HATE
@username مردم به این نتیجه رسیدند که تغییر باید از خود ایران شروع بشه به امریکا و روسیه چین ربطی نداره,OTHER
میت 10 پرو خیلی بهتر از اینه. هردو رو داشتم که دارم میگم. این گوشی فوق العاده ظریفه یعنی باید دائما این وحشت رو داشته باشی که اگه از دستت بیفته دو سوم پول گوشی رو برای ال سی دی هزینه کنی. یکی از بزرگترین ایرادات سامسونگ قیمت وحشتناک ال ای دی هستش. که مث اب خوردن امکان شکستگی هم دارن,FEAR
 بچها آصفری گف دولت نپذیرفته، باید از مجلس بخوایم دوفوریتی رو اجرا کنه بچها کم کاری نکنید برید زنگ بزنید بخدا توییت الان درد…,SAD
چقد ازاین سوال میترسم نمیدونم ۲۰سال دیگه اونجایی که میخوام اونجوری هستم یانه ,FEAR
این داستانا را تعریف نکنید میترسیم گفتتش هیچ سودی هم نداره ,FEAR
کسی از جمهوری اسلامی حمایت نمیکنه. ما اعلام انزجار میکنیم از رفتار تروریستی امریکا برای کشتن یک تبعه ایرانی در یک کشور ثالث.,ANGRY
قربونتون بشم نظر لطفتونه    والا از ترس لو رفتن اسم و فامیلم نبود کتاب داستان و رمان هایی که نوشتم رو معرفی می‌کردم,FEAR
نگذار که هیچکس، تاکید میکنم هیچکس تو را و جهان تو را به بازی بگیرد محتشمی,OTHER
چیزی که تو تکسته با آنچه در واقعیت اتفاق می افته متفاوته. یه تحقیق بکنید آمار فیکس رو نگاه کنید که چقدر اندیکایسون داشته.‌ میتونیم از شاهکار دیگه بیمارستان روانپزشکی شروع کنیم در مورد اتاق تایم اوت,SAD
اوه شت  من بودم همون لحظه اشهدم میخوندم:))),FEAR
@username تو خوشگلى يا سينگل ؟ :)),OTHER
قاعدتاً باید از چیزی نمیشناسی بترسی نه از چیزی میشناسی  ,SURPRISE
خیلی داره ویژگی هات زیاد میشه هم قورمه سبزی دوست داری هم اینارو. تو زن زندگی هستی :)),ANGRY
"@username پراید قیمتش 6000 دلار هست.
6000×3000= 18000000
به دلار اون موقع.
6000×15000= 90000000
به دلار الان.
فی الواقع قیمت پراید ثابت مونده اونی که جیبمونو زده جمهوری اسلامیه.
علمی تر از این بلد نبودم",OTHER
ترسیدم بگی تیکه میندازی... وگرنه ماشالله هزار الله اکبر  ,FEAR
مگه جای اکس تو کوره ی آدمسوزی نیست؟ پس چجوری بعد به هم زدن تولدشو استوری میکنید و تبریک میگید؟,SURPRISE
خیلی نرم وسبک هست دورچشم نرم ولطیف میشه وچروکها کمتر به چشم میاداما تاثیرش بعد ۶ هفته معلوم میشه که زوده من حالا نظر بدم,HAPPY
واقعا وزیر امور خارجه انگلیس داخل خاک خودمون شاخ و شونه کشیده و تهدیدمون کرده؟! رفته واسه بچه جاسوس کادو خریده؟! یکی هم نبوده جواب وزیر روباه پیر رو بده؟!!,ANGRY
 هشتگ #فروش_ایران_ممنوع صدای ایرانیان است که باید به دولت چین برسد. دولت چین باید بداند که به عنوان پدرخوانده و حامی جمهو…,HATE
شادی هواداران نساجی در قائمشهر جذاب و تماشايي است، دلخوشی مردم فوتبال است. حتی دخترانی که ورودشان به ورزشگاه ممنوع است در جشن و شادی حضور دارند، به این امید که بالاخره در فصل بعد زیرساختها برای حضور زنان در ورزشگاه مهیا شود! #زنان_ورزشگاه #نساجی_مازندران #قائمشهر,HAPPY
عصبانی ام! شدیییییید! خدا شاهده کسی بخواد زیر این توئیت روشن فکر بازی دربیاره درجا بلاکش میکنم. دوست عزیز روشن فکر لطفا شعور داشته باش و بفهم هر سخن وقتی و هر نکته مکانی دارد. اینجا جاش نیست.,ANGRY
بگذار که خون داد کنم درد دلم را فارغ شده از مایع پیمانـه بمیــرم میترسم از آن روز که درغیبت یاران بر شانه ی جمعیت بیگـانـــه بمیرم بگذار که این شام سحر آید و فــــردا حتی شده بر سفره صبحانـه بمیرم وقتی همه خوابند بخوان ناممرا؛خاک چون گرد شوم، سِری و دزدانه بمیرم #خاک,SAD
مستند انقلاب 57 ر از شبکه من و تو دیدم ... ب حماقت و بلاهت منقلبین اون دوران ، زهر خندیدم ...,SAD
@username نه من هيچي ندارم تو خوبي,OTHER
 وای خدا مثل چندلر که یه همکاری داشت اسمشو اشتباه میگفت,HATE
بعضي صداها علاوه بر شنيدن،آدم دلش ميخواد ببينه اونقدر كه قشنگن.,HAPPY
" دوستان خواهش میکنم بهترین پزشک فوق تخصص شبکیه رو بهم معرفی کنین بینایی چشمم داره از دست میره💔
 واسه اولین و اخرین بار…",SURPRISE
اندکی صبر سحر نزدیک است،،قلبم از دیدن این صحنه های وحشتناک مچاله شد?,SAD
عجب کشیده ای زد،روزگار,SURPRISE
عه تولدت گذشته :} دیر شد ولی مبارکه ,HAPPY
#سرباز_متأهل تحصیل کرده، حقوق=۲۹۰ هزار تومن اجاره خونه، قسط، مخارج روزانه اون هم در این شرایط که ماهی ۳ میلیون زیر خط فقر محسوب میشه. مسئولان، سرداران، فرماندهان، همه مثل بچه های شما نیستن که موقع خدمت سربازی تامین مالی بشن. والله اون دنیا باید یک لنگی وایستید جواب بدین,SAD
. وقتی دوری، مدام حسرت نزدیک بودن داری. وقتی نزدیکی، مدام ترس از دور شدن. معنای زندگی، ترس و حسرت بود. .,FEAR
@username ولی مشکل از تو نیست بزرگی کردی فوش کشش نکردی:),OTHER
"سیاست کثیف میدونی یعنی چی؟ 
یعنی همه مردم رو بیاری بورس 
 ترغیب کنی سهم ایران خودرو و سایپا بخرن 
با افشای اطلاعات افزایش قیمت خودرو ها،   مردم خوشحال بشن سهمشون‌سود میکنه
همینقد تلخ ، همینقد خنده دار ، همینقد کثیف..",OTHER
"فرهنگی هم که نه؛ منظورم همینه که دور هم جمع بشید و استوری از پشت صحنه/تمرین  بذارید، بعد از روابط دوستانه‌تون بگید و دلتون برای صحنه/دوربین تنگ بشه. بعد با لباس پاییزه هعی بغل کنید همدیگرو،
هعی بغل کنید، هی بغل کنید (با ماسک و بی‌ماسک) هعی بغل کنید و قس علی هذا.
با عکس های فراوان",SURPRISE
"ازت بدم میاد 
ازینکه تو باعث شدی اون به هدفش برسه 
ازینکه احساس منه بی گناه قاطی انتقام گرفتن کثافت کاریای تو شد...",ANGRY
فقط ۳۰٪ #فرصت‌های_شغلی موجود در ایران و مربوط به مشاغل تخصصی، به سابقه‌ی کاری نیاز دارن!,SURPRISE
"🔺نرخ حواله های ارزی (60🔺)

🇺🇸دلار آمریکا(حواله سوییفت)
۱۲۶۶۰ تومان
🇺🇸دلار آمریکا(حواله داخلی آمریکا)
۱۲۷۰۰ تومان
🇪🇺یورو شرکتی(حواله داخلی اروپا)
۱۴۰۳۰ تومان
🇪🇺یورو شخصی(حواله داخلی اروپا)
۱۴۰۷۰ تومان
🇬🇧پوند سفید(حواله داخلی انگلستان) 
۱۶۰۰۰ تومان
#رایان_تجارت_روزبه  #لیلا_واثقی",OTHER
وای مرسی مرسی  ,HAPPY
حالا من بیرون رفتنی یه لباسی میپوشم که خونواده فکرشم نمیکنن تا اگه بیرون دیدنم نشناسم ,SURPRISE
" @username تو برو از حب الحسین یجمعنا 
خدای ما خامنه ای و اینا بزن جلو کاریت به ما نباشه. 
ما که معلوم الحالیم. وسط…",SAD
دیشب سر یه فیلم مسخره ، از خنده داشتم زمینو گاز میگرفتم اینجور اتفاقات اگه براتون پیش اومد ، دو حالت داره یا از شدت فکر و خیال ، رد دادید یا مدتهاست نخندیدید,HAPPY
" ""این مجموعه عطرهای اسکلاره بوهای خوبی دارند معمولاً و اینکه شما فقط به عنوان عطر جیبی از اونها استفاده کنبد نباید انتظار بیشتر از جیبی رو داشته باشید همینقدر که بوی خوش به مشام خودتون میرسه لذت بخشههمچنین این روز رو به جوانان وطنم که از ترس مامان باباهاشون حتی عکس بوسهی دیگرانو نمیتونن لایک کنن تبریک میگم.",FEAR
عجب کیفیتی داره این محصول,SURPRISE
کمی واقع‌بین باشیم  تعداد آدم‌هایی که فقط امسال در اثر بی‌تدبیری صاحبمامون جونشون رو از دست دادن کمتر از تلفات احتمالی کرونا نیست . منظورم این نیست که رعایت احتیاط نکنیم و نترسیم,OTHER
نخست وزیر در فرایند دموکراتیک انتخاب می شود. میشه عوضش کرد. اتفاقا وظیفه شاه، همین هست، اعمال اراده ملت. مثلا عزل نخست وزیر در شرایط خاص و درخواست از مجلس برای انتخاب نخست وزیر جدید. نیازی به انقلاب و آشوب نیست. مثلا نیازی نیست کل سوریه ونزوئلا قتل عام بشن برای بشار اسد یا چاوز,SAD
شما یادتون نمیاد یه زمانی مردم شب یلدا و ولنتاین و سپندارمذگان اینا به تخمشون هم نبود، امشب با چشم خودم چندین نفر رو دیدم چهارشنبه سوری رو به هم تبریک میگفتن. حتی دوتاشون خیلی جدی با هم روبوسی هم کردن، به همین برکت قسم..,SURPRISE
"تنها در حکومت جهالت است که در انتقال بیماران از یک شهر به شهر دیگر اقدام می‌کنند که کشندگی پایین اما میزان انتقال بالا دارد. یعنی حتی اصول اولیه درمان را هم بلد نیستند.
ایها الناس اینان را در همانجا باید قرنطینه کرد و با درمان پایه از آنها مراقبت کرد.

#کرونا
#ایران
#قم",SAD
"@username اینا مردم سالم رو هم میکشن
کرونا بگیری احتمالش زیاده همون آدم اول شی ولی ج.ا بگیرتت هیچوقت دیگه اون آدم اول نمیشی",HAPPY
www.link.com است چند روزه که هست تب نداره امروز شکمرویی هم اضافه شد که من مردم ولی خوشبختانه تثبیت شد شکمرویش ولی سرفه هاش نه سرفه ها به مرحله ی بالا آوردنم میرسونتش ,OTHER
همیشه دلم واسه اونایی که باورای دینی و مذهبی مسیر زندگیشون رو تغییر داده و بخاطر مسائل مذهبی از زندگی لذت نبردن، میسوزه.,SAD
@username وطن فروش حق توییت زدن ندارد. وطن فروش هایی مانند شما که عاشق تحریم بودی در ایران منفورید. انگلستان منفور است. انگلستان کودتا گر است. شما جیره خور انگلستان هستید. شما اشغال های وطن فروش.,ANGRY
"من اسپری بدن 10 تومنی میزنم بیشتر میمونه تا این""",SURPRISE
مچ پام درد میکنه و عصبیم کرده ورزش کردن هم درد سر داره همه ش,ANGRY
" ""بسیار زیبا و خوشرنگه .  زنده ماندن زآن همه غوغا گمانم خواب شد!! تاخبر آمد که رفتند آن سی و اندی نفراین دود به چشم مسئولان نمی رود آلودگی هوای تبریز #پیمان #پاکمهر #تبریزنیوز #Peyman #Pakmehr #tabriznews",SAD
@username نه فقط کرونا، که همه چیو شفا میده,OTHER
چگونه است که انتخابات وقتی به نفع شما است صحیح و متقن است اما وقتی به نفع شما نیست انتخابات خراب است. #امام_خامنه_ای_مدظله_العالی #تقی_زاده_های_امروز قران می فرماید در قضاوت اگر حق طرف اونها شد قبول میکنن اگر حق طرف آنها نشد قبول نمیکنند . وبعد میفرماید. در آنها مرض است. ,HATE
"#جهادگران_سلامت_استان_بوشهر

گروه جهادی سردار شهید ضنجرسیم حوزه امام سجاد(ع) باهمکاری پایگاه مقاومت محمدرسول الله(ص) دهقاید، باهدف پیشگیری و مقابله با ویروس کرونا اقدام به برپایی ایستگاه سلامت و توزیع ماسک و دستکش و ضدعفونی دستهای مراجعین  در ورودی بیمارستان شهیدگنجی نمودند. www.link.com",FEAR
مخصوصا تو سر تویه خالو,ANGRY
ازت بدمون میاد برو دنبال کارت ,HATE
تا ابد باید با این ترس زندگی کنه  و خیلی دیر نیست اون روزی که انتقام سخت حاج قاسم رو ازش بگیریم ,FEAR
متاسفانه بامیلو به دلیل عدم موجودی کالا در بسیاری از مواقع موفق به ارسال نمیشه و وجه رو بازگشت میده،همین باعث شده که من خریدم رو از این سایت کاهش بدم،البته پس از مدتها دوباره اقدام به خرید این محصول کردم،ببینم اینبار ارسال میشه یا مثل دفعات گذشته وجه برگشت داده میشه!!!؟,SAD
موافقم، یکی بیاد به اعتقادات و باور های ما هم احترام بذاره خوشحال میشیم والله,OTHER
از تمام حبوبات متنفرم واسه همین اصا آش نخوردم تو عمرم ,HATE
شاید گاهی لازم باشه ولی این که تربیت بر اساس کتک باشه منتفیه,OTHER
این مجازی خیلی مسخرهست  ,ANGRY
"@username @username گزینه آخر اون پایین که شبیه خونس بزن و لاگ اوت رو بزن بعد مث همونموقه که نصب کردی میشه میتونی با  همه اکانتای فیسبوک وتوییتر و گوگل و ایمیلات به ترتیب لاگین شی و باهرکدوم ۱۵ تا ویدئو ببینی و هر یه ساعت دوباره اینکارو بکنی
@username 
@username 
@username 
@username",HAPPY
تنها شانسی که آوردم خوابم سنگینه :),OTHER
مردم، هیشکی دلش به حال ما نمیسوزه. اگه میسوخت حداقل چند دقیقه از اخبارشون رو به ما اختصاص میدادن.,ANGRY
"الان سه چهارتا بسیجی نوجوون دارن کوچه‌ها رو سمپاشی میکنن
هوا هم سرد، دو نفری دستگاه سم‌پاشی رو میبستن پشت یکی، خیلی دلم براشون سوخت 😭
والا به خدا انصاف نیست مردم برن بیرون
حداقل بخاطر زحمتکشای جامعه‌مون رعایت کنیم 
#کرونا_را_جدی_بگیرید",FEAR
هر پسر فشن استایلیست یه شلوار پارچه‌ای یا کتون کوتاه با پیرهن فیت یقه باز. دیده شدن تتو و زنجیر از واجبات است. ,HATE
تو ميدوني ريتوييت چيه يا اينم توضيح بدم,OTHER
مسیج جان تو شجاع ترین بانوی  ایرانی هستی ک ندای درونی زنان  ترسو و اسیر را ب گوش جهانیان رساندی و انقلاب سفید را ب چالش کشوندی  و  حقوق سلب شده زنان رو ب دریای آگاهی  کشوندی همه خودشون و موفقیت شون رو مدیون تلاش شما میدونن زنده باد مسیح عزیز,HAPPY
خاک توسرملت...هرکجای دنیا بود حداقلش ون این جنایتکاران اخوندی رو به اتیش میکشیدن....مشتی مرد ترسو وایسادن نگاه میکنن خواهران ما رو اینا سرکوب کنن...همین بی غیرتیتون هس که مملکت به این روز افتاده ویران شده⛔⛔⛔⛔⛔,ANGRY
@username اقتصاد مردم حل کنن کسی به فکر قانون حجاب نمیره,OTHER
"#ایدئولوژی ویروس را هم برای خویش تبدیل به پروپاگاندای رسانه ای میکند!
👇
#کرونا
#ایران",OTHER
با آغاز مجدد کلاسهای مجازی مدارس و دانشگاهها، به شرکتهای اینترنت خانگی ابلاغ کردیم که تا پایان اردیبهشت سرعت همه‌ی مشترکین خود را «رایگان» به ۱۶مگابیت ارتقا دهند. این دستورالعمل ساعتی قبل در اکثر این شرکتها اجرایی شد. نتیجه: ۷٪ رشد متوسط مجموع پهنای باند تااین لحظه #گزارش_به_مردم,HAPPY
فکرشم نمیتونم بکنم .من قابلیت اینو دارم ک صب تا شب چت کنم ولی حرف زدن سختره ,SURPRISE
@username عامو من چند تا جمله تکون دهنده نوشتم با خونسردی نوشته فدای تو🤦‍♀️😁,ANGRY
"@username دو خبر خودکشی که امروز رخ داده دیدم .یک مورد جوان بیکار ایرانی، افسرده و مستأصل و بدبخت و ناامید ، خودش را دار زده بود.خون او ،گردن خامنه ای هست،عامل بیکاری جوانان ، حکومت آخوندی و سپاه هست که ثروت و اقتصاد کشور را بالا کشیدند و همه مشاغل را از آن خود کردند
#NIACLobbies4Mullahs",SAD
"#فراخوان نخستین #جشنواره_عکس اینستاگرامی «عکاسباشیها»
با موضوع: سلامت و روزهای #قرنطینه
و ...
www.link.com www.link.com",HATE
تازه حرصشم ما باید بخوریم ,ANGRY
@username احتمالا دلار رو بعد از ۴۰ سال بکنه ۷ تومن و پندار,ANGRY
یه دستش زیر سرت یکیشم دور تنت ...,HAPPY
لواشک و تمرهندی و قرقورت و رب انار و نعنا خشک ..... به جا گرمی خوردن در قرنطیه جلوگیری از حشریت بر بشریت ,ANGRY
@username البته وحدت به این معنای افراطیش غلطه نه به معنای ایجاد فضای اروم,OTHER
"رئیس جمهور: از شنبه همه چیز به روال عادی برمیگردد مگر اینکه ستادمقابله با کرونا در مواردی خاص دستور به تعطیلی بدهد 
.
.
آقای #روحانی تورو خدا دست از مسخره‌بازیات بردار این دیگه مثل بنزین نیست که بیای بکی من خودمم تازه صبح فهمیدم و بعدم به ریش مردم بخندی اینقدر خر نباش خواهش میکنم",ANGRY
بیا بنیش بغل دسم تا بگم براااات,HAPPY
کاملن درست میگی نسرین جون  منم شنیدم که مثلن میگن: مگه روان شناسا هم عصبانی میشن ؟  خب بله که میشن  اونا هم انسانن دیگه  ,ANGRY
برای همه کسایی که فردا میرن آرزوی موفقیت و پیروزی می کنم امیدوارم به زودی بتونم بهتون ملحق شم #میدان_انقلاب,HAPPY
@username بورس ایران که به سیاست بنده رو نباید ورود کنی برادر,SURPRISE
شما دیگه‌ خیلی بازیاتونو ناموسی میکنین ما که فقط میگیم و میخندیم مخصوصا موقع‌ مورتال کامبت بازی‌ کردن!,FEAR
من از گوگل کروم بدم میاد، اصلا هم برام مهم نیست که اونم از من بدش میاد یا نه، مهم اینه که من از اون بدم میاد، یک تار موی فایرفاکسمو هم به صدتا کروم نمیدم,HATE
سن خر شرک رو داریم بعد دنبال اینیم که عشقمون دوسمون داشته باشه:)) خدایا منو گاو کن:)),OTHER
ئه من چون الان دیدم فک کردم الان خوردیشون =))),SURPRISE
لابلای اینهمه خبر بد از مجلس ی خبر خوب بدم که نود و چند نفر از نمایندهها حاضر شدن بصورت داوطلبانه میزان مشارکت در رایگیری و ح و غ خودشون رو منتشر کنند! ۱۰ نفر از این نمایندهها تو همه رایگیریهای آبان ماه مشارکت کردن نماینده شما تو این لیست هست؟ #شفافیت_مجلس,HAPPY
این چه اعتقاد غلطیه که میگن خدا بنده ای رو که بیشتر دوس داشته باشه اذیت میکنه با مشکلات مختلف امتحانش میکنه مگه مادری که بچه شو دوس داشته باشه اذیت میکنه کتکش میزنه از گریه ی بچش لذت میبره؟,SURPRISE
داشتم از سخت ترین نقاط برفی زیر بارش timefall بالا میرفتم.حواس و تمرکزم سفت به حفظ تعادل بارهای روی دوشم بود که یهو زمین زیر پاهام تو دلِ برف سیاه شد و BT ها شروع کردن منو کشیدن به پایین. شروع کردم به مربع زدن و تقلا کردن. مربع بزن مربع بزن. نصف بارهام ریخت. اما تونستم فرار کنم.,FEAR
تنهايي اعتياد اوره. وقتي مدتي تنها باشي ديگه حوصلت نميشه تركش كني. و اين جنبه ي ترسناك تنهاييه...,FEAR
از در وزرا اومدم بیرون یه بچه محصل و گرفته بودن دیدم بهار میگه من شلوارمو بدم بهش؟؟ با تعجب میگم بهار جان خودت چی پس؟ نگام میکنه میگه بابا زیرشم شلوار پوشیدم باز,SURPRISE
فوبیای مادر زن ، ترسناک‌ترین فوبیای دنیا !     جالب بدونید ترس از مادرزن یا Pentheraphobia رایج‌ترین و شایع‌ترین ترس و فوبیای دنیاست که بیش‌تر آدم‌های ازدواج ‌کرده در یک زمانی از این ترس رنج برده‌اند  ,FEAR
اگر هم علامتی دال بربازگشت عنقریب سلطنت وجودنداشته باشدهمین ترس و وحشت مصدقی ها وتوده ای های خائن پیشین و خائنین مجاهد و فدایی و ملی مذهبی و روشنفکر چپ و راست امروز بهترین نشانه آن است که این دشمنان همیشگی ایران آزاد و اباد مشروطه بوی نابودی خود را به مشام گرفته اند. #VivaPahalvi,FEAR
"من یک بسیجیه آماده مقابله با ویروس کرونا هستم✌🇮🇷
#جهادگران_سلامت_سیستان_و_بلوچستان www.link.com",SAD
دیروز خیلی تو ترجمیار خوش گذشت. صبح یه جلسه سنگین که با پیروزی پشت سر گذاشتم و بعدشم فیلم برداری که کلی پشت صحنهاش از خنده ترکیدیم. حالا داستان اون پیروزی و فیلمبرداری چیه. خدمتتون عرض خواهم کرد.,HAPPY
مثل هر شب،دوباره اعصابم... باز هم آلپِرازولام خوردم #شیفت_شب,ANGRY
ما خر کی باشیم تاوانشو بگیریم ازش؟ اگه لازم باشه خدا میگیره,SAD
تو اثار قبلیش هم میگفتن رد پای نفوذ هستا یکم باورش سخت بود ولی....!,FEAR
شما الان برو تو خیابون به خدا فحش بده.... شاید 1% احتمال نجاتت باشه...بعد برو به رهبر فقط یه انتقاد کن...از یه جاهایی سر در میاری که اصلا فکرشم وحشتناکه پشمای خود فرعونم ریخته,FEAR
همین که مجبور شد شاش رو دست فرار کنه خودش پایان خوبی بود! #آیتالله_فراری,HAPPY
خیلی عقده ای ها  ,ANGRY
شما ظاهرا از گرون شدن بنزین خبر داشتی که بهت بر نخورده آخ اشتباه کردم شما کلا غیرت نداری که برای اون صندلی که ملت بهت امانت دادن و توسط ارباب کلیدتون دور زده شده ناراحت نیستید شایدم ژن خوبی داشتیت که جایی مشغول شدن,SAD
هرچی مشتری واسه خرید اکانتم زنگ میزنه میبینم نه شما ارزشتون بیشتر از رقماییه که اونا میدن,ANGRY
@username نه کی؟ من دیدم ارزشیها خیلی چین دوست دارن، گفتم چینی باهاشون حرف بزنم,OTHER
من انقد اون کتاب دوس داشتم دو روز نشده تمومش کردم ,HAPPY
ایشون همون نیست که یه بارمتهم به جاسوسی تیم هسته ای شد؟,SAD
"@username @username منظورت مسکن مهره که خودم بالا نوشتم مسکن مهر ٢ برابر شده 
٢٠٠ تومن هم نبود
پارسال اماده تحویلش ٢٨٠ تا ٣٢٠ تومن بوده الان شده ٥٥٠-٦٠٠",FEAR
ایولا واقعا استعداد داشتین من نداشتم⁦ ⁩,FEAR
جزومو دادم دس این پسره . حالا میبینم یه خط درمیون فحش نوشتم اون جلسه . افرین .,SAD
چند چیز دیکر هم اضافه کن ۱ تقلب ۲ بی حیایی۳درغگویی البته در تیم تابوت ساز,HATE
"@username آهان تو از فن تبدیل استرس ب رنج و سختی استفاده میکنی فک کنم
بنظرم من گنجایش ده لیوانو ندارم ولی😂🤦‍♂️
معدم قاطی کرده عوضش!😐😓",OTHER
چون سر و کارم با نوشتنه غلط زود به چشم میاد تازه خودمم سوتی املایی زیاد دادم,OTHER
" سرمایه های ارزشمند کشور با حرومزادگی رژیم اسلامی پر پر میشن به همین راحتی 
#زینب_پورغلامی www.link.com",ANGRY
 فکر کنم شما خودت برنامه رو نصب نکردید اگه میخواید اسکرین شات بدم توی قسمت شارژ فقط شماره کارت میاد,OTHER
خب منم با #شفافیت_آرای_نمایندگان میخوام یقه اش بگیرم,ANGRY
درود بر مادرت اوپنهایمر، شیری که خوردی حلالت مرد,HAPPY
#ما_رنگین_کمانیها از ترس از دست دادن دوستان قدیمی و یه دنیا خاطره، از ترس انگشت نما شدن و از ترس جهل شما پارانویدها فقط بازیگران بهتری نسبت به سایرین هستیم. ما هیولا نیستیم. انسانیم و انتظاری جز انسانیت نداریم. #انسانم_آرزوست,FEAR
قیمه‌ها رُ نریز تو ماستا. گفتم پیر به معنی زعیم. پیر ما گفت خطا بر قلم صنع نرفت آفرین بر نظر پاک خطاپوشش باد!,OTHER
"@username من فکر میکنم در حال حاضر هم آمریکا، هم روسیه و هم اروپا منافعشون در راستای ماندن جمهوری اسلامیه
اروپا و روسیه که دارن ایران رو صریحا می خورن
امریکا هم با تحریم ایران همه معاملات جهانی رو به سمت و نفع خودش میکشونه",ANGRY
@username @username @username ای گل بگیرن چین و,OTHER
